"Obs","age","male","xeduc","raceeth","marstat","pcyears","workyrs","pcincQ","ksaimeQ","fpchome","censusPoverty","pcretacct","pcwlth","pcwlthret","year","_TYPE_","_PAGE_","_TABLE_","count_Sum","below100_Mean","below200_Mean","xSSIe_Mean","pctoti_Mean","PCCENSUSINCOME_Mean","pcNetTOTI_Mean","pcNetCensusIncome_Mean"
"449",".",".","3.Some College",".",".",".",".",".",".","Home Owner",".",".",".",".",2055,001000000000001,1,2,".",0.05853,".",".",".",".",".","."
"450",".",".","3.Some College",".",".",".",".",".",".","Home Owner",".",".",".",".",2065,001000000000001,1,2,".",0.05379,".",".",".",".",".","."
"451",".",".","4.College Graduate",".",".",".",".",".",".","Home Owner",".",".",".",".",2015,001000000000001,1,2,".",0.03180,".",".",".",".",".","."
"452",".",".","4.College Graduate",".",".",".",".",".",".","Home Owner",".",".",".",".",2025,001000000000001,1,2,".",0.02907,".",".",".",".",".","."
"453",".",".","4.College Graduate",".",".",".",".",".",".","Home Owner",".",".",".",".",2035,001000000000001,1,2,".",0.03849,".",".",".",".",".","."
"454",".",".","4.College Graduate",".",".",".",".",".",".","Home Owner",".",".",".",".",2045,001000000000001,1,2,".",0.03545,".",".",".",".",".","."
"455",".",".","4.College Graduate",".",".",".",".",".",".","Home Owner",".",".",".",".",2055,001000000000001,1,2,".",0.03415,".",".",".",".",".","."
"456",".",".","4.College Graduate",".",".",".",".",".",".","Home Owner",".",".",".",".",2065,001000000000001,1,2,".",0.02711,".",".",".",".",".","."
"457",".",".",".","1.White",".",".",".",".",".","Home Owner",".",".",".",".",2015,000100000000001,1,2,".",0.05755,".",".",".",".",".","."
"458",".",".",".","1.White",".",".",".",".",".","Home Owner",".",".",".",".",2025,000100000000001,1,2,".",0.04775,".",".",".",".",".","."
"459",".",".",".","1.White",".",".",".",".",".","Home Owner",".",".",".",".",2035,000100000000001,1,2,".",0.07030,".",".",".",".",".","."
"460",".",".",".","1.White",".",".",".",".",".","Home Owner",".",".",".",".",2045,000100000000001,1,2,".",0.06257,".",".",".",".",".","."
"461",".",".",".","1.White",".",".",".",".",".","Home Owner",".",".",".",".",2055,000100000000001,1,2,".",0.05365,".",".",".",".",".","."
"462",".",".",".","1.White",".",".",".",".",".","Home Owner",".",".",".",".",2065,000100000000001,1,2,".",0.04329,".",".",".",".",".","."
"463",".",".",".","2.Black",".",".",".",".",".","Home Owner",".",".",".",".",2015,000100000000001,1,2,".",0.15687,".",".",".",".",".","."
"464",".",".",".","2.Black",".",".",".",".",".","Home Owner",".",".",".",".",2025,000100000000001,1,2,".",0.12409,".",".",".",".",".","."
"465",".",".",".","2.Black",".",".",".",".",".","Home Owner",".",".",".",".",2035,000100000000001,1,2,".",0.16728,".",".",".",".",".","."
"466",".",".",".","2.Black",".",".",".",".",".","Home Owner",".",".",".",".",2045,000100000000001,1,2,".",0.15389,".",".",".",".",".","."
"467",".",".",".","2.Black",".",".",".",".",".","Home Owner",".",".",".",".",2055,000100000000001,1,2,".",0.13770,".",".",".",".",".","."
"468",".",".",".","2.Black",".",".",".",".",".","Home Owner",".",".",".",".",2065,000100000000001,1,2,".",0.11442,".",".",".",".",".","."
"469",".",".",".","3.Hispanic",".",".",".",".",".","Home Owner",".",".",".",".",2015,000100000000001,1,2,".",0.25206,".",".",".",".",".","."
"470",".",".",".","3.Hispanic",".",".",".",".",".","Home Owner",".",".",".",".",2025,000100000000001,1,2,".",0.20607,".",".",".",".",".","."
"471",".",".",".","3.Hispanic",".",".",".",".",".","Home Owner",".",".",".",".",2035,000100000000001,1,2,".",0.21895,".",".",".",".",".","."
"472",".",".",".","3.Hispanic",".",".",".",".",".","Home Owner",".",".",".",".",2045,000100000000001,1,2,".",0.19500,".",".",".",".",".","."
"473",".",".",".","3.Hispanic",".",".",".",".",".","Home Owner",".",".",".",".",2055,000100000000001,1,2,".",0.16322,".",".",".",".",".","."
"474",".",".",".","3.Hispanic",".",".",".",".",".","Home Owner",".",".",".",".",2065,000100000000001,1,2,".",0.13593,".",".",".",".",".","."
"475",".",".",".","4.Other",".",".",".",".",".","Home Owner",".",".",".",".",2015,000100000000001,1,2,".",0.13655,".",".",".",".",".","."
"476",".",".",".","4.Other",".",".",".",".",".","Home Owner",".",".",".",".",2025,000100000000001,1,2,".",0.11844,".",".",".",".",".","."
"477",".",".",".","4.Other",".",".",".",".",".","Home Owner",".",".",".",".",2035,000100000000001,1,2,".",0.12194,".",".",".",".",".","."
"478",".",".",".","4.Other",".",".",".",".",".","Home Owner",".",".",".",".",2045,000100000000001,1,2,".",0.10822,".",".",".",".",".","."
"479",".",".",".","4.Other",".",".",".",".",".","Home Owner",".",".",".",".",2055,000100000000001,1,2,".",0.09669,".",".",".",".",".","."
"480",".",".",".","4.Other",".",".",".",".",".","Home Owner",".",".",".",".",2065,000100000000001,1,2,".",0.07715,".",".",".",".",".","."
"481",".",".",".",".","Married",".",".",".",".","Home Owner",".",".",".",".",2015,000010000000001,1,2,".",0.04614,".",".",".",".",".","."
"482",".",".",".",".","Married",".",".",".",".","Home Owner",".",".",".",".",2025,000010000000001,1,2,".",0.04626,".",".",".",".",".","."
"483",".",".",".",".","Married",".",".",".",".","Home Owner",".",".",".",".",2035,000010000000001,1,2,".",0.05959,".",".",".",".",".","."
"484",".",".",".",".","Married",".",".",".",".","Home Owner",".",".",".",".",2045,000010000000001,1,2,".",0.05707,".",".",".",".",".","."
"485",".",".",".",".","Married",".",".",".",".","Home Owner",".",".",".",".",2055,000010000000001,1,2,".",0.04694,".",".",".",".",".","."
"486",".",".",".",".","Married",".",".",".",".","Home Owner",".",".",".",".",2065,000010000000001,1,2,".",0.03910,".",".",".",".",".","."
"487",".",".",".",".","Widowed",".",".",".",".","Home Owner",".",".",".",".",2015,000010000000001,1,2,".",0.11502,".",".",".",".",".","."
"488",".",".",".",".","Widowed",".",".",".",".","Home Owner",".",".",".",".",2025,000010000000001,1,2,".",0.07817,".",".",".",".",".","."
"489",".",".",".",".","Widowed",".",".",".",".","Home Owner",".",".",".",".",2035,000010000000001,1,2,".",0.11726,".",".",".",".",".","."
"490",".",".",".",".","Widowed",".",".",".",".","Home Owner",".",".",".",".",2045,000010000000001,1,2,".",0.10115,".",".",".",".",".","."
"491",".",".",".",".","Widowed",".",".",".",".","Home Owner",".",".",".",".",2055,000010000000001,1,2,".",0.09722,".",".",".",".",".","."
"492",".",".",".",".","Widowed",".",".",".",".","Home Owner",".",".",".",".",2065,000010000000001,1,2,".",0.07851,".",".",".",".",".","."
"493",".",".",".",".","Divorced",".",".",".",".","Home Owner",".",".",".",".",2015,000010000000001,1,2,".",0.17361,".",".",".",".",".","."
"494",".",".",".",".","Divorced",".",".",".",".","Home Owner",".",".",".",".",2025,000010000000001,1,2,".",0.14663,".",".",".",".",".","."
"495",".",".",".",".","Divorced",".",".",".",".","Home Owner",".",".",".",".",2035,000010000000001,1,2,".",0.18505,".",".",".",".",".","."
"496",".",".",".",".","Divorced",".",".",".",".","Home Owner",".",".",".",".",2045,000010000000001,1,2,".",0.15977,".",".",".",".",".","."
"497",".",".",".",".","Divorced",".",".",".",".","Home Owner",".",".",".",".",2055,000010000000001,1,2,".",0.13997,".",".",".",".",".","."
"498",".",".",".",".","Divorced",".",".",".",".","Home Owner",".",".",".",".",2065,000010000000001,1,2,".",0.11994,".",".",".",".",".","."
"499",".",".",".",".","Single",".",".",".",".","Home Owner",".",".",".",".",2015,000010000000001,1,2,".",0.22459,".",".",".",".",".","."
"500",".",".",".",".","Single",".",".",".",".","Home Owner",".",".",".",".",2025,000010000000001,1,2,".",0.17994,".",".",".",".",".","."
"501",".",".",".",".","Single",".",".",".",".","Home Owner",".",".",".",".",2035,000010000000001,1,2,".",0.21775,".",".",".",".",".","."
"502",".",".",".",".","Single",".",".",".",".","Home Owner",".",".",".",".",2045,000010000000001,1,2,".",0.20451,".",".",".",".",".","."
"503",".",".",".",".","Single",".",".",".",".","Home Owner",".",".",".",".",2055,000010000000001,1,2,".",0.18068,".",".",".",".",".","."
"504",".",".",".",".","Single",".",".",".",".","Home Owner",".",".",".",".",2065,000010000000001,1,2,".",0.15597,".",".",".",".",".","."
"505",".",".",".",".",".","0-9",".",".",".","Home Owner",".",".",".",".",2015,000001000000001,1,2,".",0.51186,".",".",".",".",".","."
"506",".",".",".",".",".","0-9",".",".",".","Home Owner",".",".",".",".",2025,000001000000001,1,2,".",0.51449,".",".",".",".",".","."
"507",".",".",".",".",".","0-9",".",".",".","Home Owner",".",".",".",".",2035,000001000000001,1,2,".",0.52231,".",".",".",".",".","."
"508",".",".",".",".",".","0-9",".",".",".","Home Owner",".",".",".",".",2045,000001000000001,1,2,".",0.51322,".",".",".",".",".","."
"509",".",".",".",".",".","0-9",".",".",".","Home Owner",".",".",".",".",2055,000001000000001,1,2,".",0.50175,".",".",".",".",".","."
"510",".",".",".",".",".","0-9",".",".",".","Home Owner",".",".",".",".",2065,000001000000001,1,2,".",0.48157,".",".",".",".",".","."
"511",".",".",".",".",".","10-14",".",".",".","Home Owner",".",".",".",".",2015,000001000000001,1,2,".",0.36258,".",".",".",".",".","."
"512",".",".",".",".",".","10-14",".",".",".","Home Owner",".",".",".",".",2025,000001000000001,1,2,".",0.31818,".",".",".",".",".","."
"513",".",".",".",".",".","10-14",".",".",".","Home Owner",".",".",".",".",2035,000001000000001,1,2,".",0.41360,".",".",".",".",".","."
"514",".",".",".",".",".","10-14",".",".",".","Home Owner",".",".",".",".",2045,000001000000001,1,2,".",0.40968,".",".",".",".",".","."
"515",".",".",".",".",".","10-14",".",".",".","Home Owner",".",".",".",".",2055,000001000000001,1,2,".",0.35204,".",".",".",".",".","."
"516",".",".",".",".",".","10-14",".",".",".","Home Owner",".",".",".",".",2065,000001000000001,1,2,".",0.30747,".",".",".",".",".","."
"517",".",".",".",".",".","15-19",".",".",".","Home Owner",".",".",".",".",2015,000001000000001,1,2,".",0.22381,".",".",".",".",".","."
"518",".",".",".",".",".","15-19",".",".",".","Home Owner",".",".",".",".",2025,000001000000001,1,2,".",0.23144,".",".",".",".",".","."
"519",".",".",".",".",".","15-19",".",".",".","Home Owner",".",".",".",".",2035,000001000000001,1,2,".",0.31312,".",".",".",".",".","."
"520",".",".",".",".",".","15-19",".",".",".","Home Owner",".",".",".",".",2045,000001000000001,1,2,".",0.30021,".",".",".",".",".","."
"521",".",".",".",".",".","15-19",".",".",".","Home Owner",".",".",".",".",2055,000001000000001,1,2,".",0.27057,".",".",".",".",".","."
"522",".",".",".",".",".","15-19",".",".",".","Home Owner",".",".",".",".",2065,000001000000001,1,2,".",0.22607,".",".",".",".",".","."
"523",".",".",".",".",".","20-24",".",".",".","Home Owner",".",".",".",".",2015,000001000000001,1,2,".",0.15270,".",".",".",".",".","."
"524",".",".",".",".",".","20-24",".",".",".","Home Owner",".",".",".",".",2025,000001000000001,1,2,".",0.15346,".",".",".",".",".","."
"525",".",".",".",".",".","20-24",".",".",".","Home Owner",".",".",".",".",2035,000001000000001,1,2,".",0.23854,".",".",".",".",".","."
"526",".",".",".",".",".","20-24",".",".",".","Home Owner",".",".",".",".",2045,000001000000001,1,2,".",0.22363,".",".",".",".",".","."
"527",".",".",".",".",".","20-24",".",".",".","Home Owner",".",".",".",".",2055,000001000000001,1,2,".",0.20417,".",".",".",".",".","."
"528",".",".",".",".",".","20-24",".",".",".","Home Owner",".",".",".",".",2065,000001000000001,1,2,".",0.16639,".",".",".",".",".","."
"529",".",".",".",".",".","25-29",".",".",".","Home Owner",".",".",".",".",2015,000001000000001,1,2,".",0.11143,".",".",".",".",".","."
"530",".",".",".",".",".","25-29",".",".",".","Home Owner",".",".",".",".",2025,000001000000001,1,2,".",0.10449,".",".",".",".",".","."
"531",".",".",".",".",".","25-29",".",".",".","Home Owner",".",".",".",".",2035,000001000000001,1,2,".",0.17968,".",".",".",".",".","."
"532",".",".",".",".",".","25-29",".",".",".","Home Owner",".",".",".",".",2045,000001000000001,1,2,".",0.16667,".",".",".",".",".","."
"533",".",".",".",".",".","25-29",".",".",".","Home Owner",".",".",".",".",2055,000001000000001,1,2,".",0.14366,".",".",".",".",".","."
"534",".",".",".",".",".","25-29",".",".",".","Home Owner",".",".",".",".",2065,000001000000001,1,2,".",0.11536,".",".",".",".",".","."
"535",".",".",".",".",".","30-34",".",".",".","Home Owner",".",".",".",".",2015,000001000000001,1,2,".",0.07690,".",".",".",".",".","."
"536",".",".",".",".",".","30-34",".",".",".","Home Owner",".",".",".",".",2025,000001000000001,1,2,".",0.07305,".",".",".",".",".","."
"537",".",".",".",".",".","30-34",".",".",".","Home Owner",".",".",".",".",2035,000001000000001,1,2,".",0.13442,".",".",".",".",".","."
"538",".",".",".",".",".","30-34",".",".",".","Home Owner",".",".",".",".",2045,000001000000001,1,2,".",0.11905,".",".",".",".",".","."
"539",".",".",".",".",".","30-34",".",".",".","Home Owner",".",".",".",".",2055,000001000000001,1,2,".",0.10397,".",".",".",".",".","."
"540",".",".",".",".",".","30-34",".",".",".","Home Owner",".",".",".",".",2065,000001000000001,1,2,".",0.08529,".",".",".",".",".","."
"541",".",".",".",".",".","35-39",".",".",".","Home Owner",".",".",".",".",2015,000001000000001,1,2,".",0.04568,".",".",".",".",".","."
"542",".",".",".",".",".","35-39",".",".",".","Home Owner",".",".",".",".",2025,000001000000001,1,2,".",0.04119,".",".",".",".",".","."
"543",".",".",".",".",".","35-39",".",".",".","Home Owner",".",".",".",".",2035,000001000000001,1,2,".",0.08195,".",".",".",".",".","."
"544",".",".",".",".",".","35-39",".",".",".","Home Owner",".",".",".",".",2045,000001000000001,1,2,".",0.07520,".",".",".",".",".","."
"545",".",".",".",".",".","35-39",".",".",".","Home Owner",".",".",".",".",2055,000001000000001,1,2,".",0.06493,".",".",".",".",".","."
"546",".",".",".",".",".","35-39",".",".",".","Home Owner",".",".",".",".",2065,000001000000001,1,2,".",0.05381,".",".",".",".",".","."
"547",".",".",".",".",".","40+",".",".",".","Home Owner",".",".",".",".",2015,000001000000001,1,2,".",0.02232,".",".",".",".",".","."
"548",".",".",".",".",".","40+",".",".",".","Home Owner",".",".",".",".",2025,000001000000001,1,2,".",0.02040,".",".",".",".",".","."
"549",".",".",".",".",".","40+",".",".",".","Home Owner",".",".",".",".",2035,000001000000001,1,2,".",0.03218,".",".",".",".",".","."
"550",".",".",".",".",".","40+",".",".",".","Home Owner",".",".",".",".",2045,000001000000001,1,2,".",0.03293,".",".",".",".",".","."
"551",".",".",".",".",".","40+",".",".",".","Home Owner",".",".",".",".",2055,000001000000001,1,2,".",0.03040,".",".",".",".",".","."
"552",".",".",".",".",".","40+",".",".",".","Home Owner",".",".",".",".",2065,000001000000001,1,2,".",0.02572,".",".",".",".",".","."
"553",".",".",".",".",".",".","0-9",".",".","Home Owner",".",".",".",".",2015,000000100000001,1,2,".",0.34406,".",".",".",".",".","."
"554",".",".",".",".",".",".","0-9",".",".","Home Owner",".",".",".",".",2025,000000100000001,1,2,".",0.36037,".",".",".",".",".","."
"555",".",".",".",".",".",".","0-9",".",".","Home Owner",".",".",".",".",2035,000000100000001,1,2,".",0.39382,".",".",".",".",".","."
"556",".",".",".",".",".",".","0-9",".",".","Home Owner",".",".",".",".",2045,000000100000001,1,2,".",0.37218,".",".",".",".",".","."
"557",".",".",".",".",".",".","0-9",".",".","Home Owner",".",".",".",".",2055,000000100000001,1,2,".",0.36472,".",".",".",".",".","."
"558",".",".",".",".",".",".","0-9",".",".","Home Owner",".",".",".",".",2065,000000100000001,1,2,".",0.33725,".",".",".",".",".","."
"559",".",".",".",".",".",".","10-14",".",".","Home Owner",".",".",".",".",2015,000000100000001,1,2,".",0.23006,".",".",".",".",".","."
"560",".",".",".",".",".",".","10-14",".",".","Home Owner",".",".",".",".",2025,000000100000001,1,2,".",0.21640,".",".",".",".",".","."
"561",".",".",".",".",".",".","10-14",".",".","Home Owner",".",".",".",".",2035,000000100000001,1,2,".",0.29218,".",".",".",".",".","."
"562",".",".",".",".",".",".","10-14",".",".","Home Owner",".",".",".",".",2045,000000100000001,1,2,".",0.29717,".",".",".",".",".","."
"563",".",".",".",".",".",".","10-14",".",".","Home Owner",".",".",".",".",2055,000000100000001,1,2,".",0.25901,".",".",".",".",".","."
"564",".",".",".",".",".",".","10-14",".",".","Home Owner",".",".",".",".",2065,000000100000001,1,2,".",0.21973,".",".",".",".",".","."
"565",".",".",".",".",".",".","15-19",".",".","Home Owner",".",".",".",".",2015,000000100000001,1,2,".",0.17009,".",".",".",".",".","."
"566",".",".",".",".",".",".","15-19",".",".","Home Owner",".",".",".",".",2025,000000100000001,1,2,".",0.18872,".",".",".",".",".","."
"567",".",".",".",".",".",".","15-19",".",".","Home Owner",".",".",".",".",2035,000000100000001,1,2,".",0.25371,".",".",".",".",".","."
"568",".",".",".",".",".",".","15-19",".",".","Home Owner",".",".",".",".",2045,000000100000001,1,2,".",0.22751,".",".",".",".",".","."
"569",".",".",".",".",".",".","15-19",".",".","Home Owner",".",".",".",".",2055,000000100000001,1,2,".",0.21252,".",".",".",".",".","."
"570",".",".",".",".",".",".","15-19",".",".","Home Owner",".",".",".",".",2065,000000100000001,1,2,".",0.18581,".",".",".",".",".","."
"571",".",".",".",".",".",".","20-24",".",".","Home Owner",".",".",".",".",2015,000000100000001,1,2,".",0.14650,".",".",".",".",".","."
"572",".",".",".",".",".",".","20-24",".",".","Home Owner",".",".",".",".",2025,000000100000001,1,2,".",0.13983,".",".",".",".",".","."
"573",".",".",".",".",".",".","20-24",".",".","Home Owner",".",".",".",".",2035,000000100000001,1,2,".",0.22048,".",".",".",".",".","."
"574",".",".",".",".",".",".","20-24",".",".","Home Owner",".",".",".",".",2045,000000100000001,1,2,".",0.20871,".",".",".",".",".","."
"575",".",".",".",".",".",".","20-24",".",".","Home Owner",".",".",".",".",2055,000000100000001,1,2,".",0.16877,".",".",".",".",".","."
"576",".",".",".",".",".",".","20-24",".",".","Home Owner",".",".",".",".",2065,000000100000001,1,2,".",0.13887,".",".",".",".",".","."
"577",".",".",".",".",".",".","25-29",".",".","Home Owner",".",".",".",".",2015,000000100000001,1,2,".",0.11820,".",".",".",".",".","."
"578",".",".",".",".",".",".","25-29",".",".","Home Owner",".",".",".",".",2025,000000100000001,1,2,".",0.11333,".",".",".",".",".","."
"579",".",".",".",".",".",".","25-29",".",".","Home Owner",".",".",".",".",2035,000000100000001,1,2,".",0.18869,".",".",".",".",".","."
"580",".",".",".",".",".",".","25-29",".",".","Home Owner",".",".",".",".",2045,000000100000001,1,2,".",0.16936,".",".",".",".",".","."
"581",".",".",".",".",".",".","25-29",".",".","Home Owner",".",".",".",".",2055,000000100000001,1,2,".",0.13933,".",".",".",".",".","."
"582",".",".",".",".",".",".","25-29",".",".","Home Owner",".",".",".",".",2065,000000100000001,1,2,".",0.11060,".",".",".",".",".","."
"583",".",".",".",".",".",".","30-34",".",".","Home Owner",".",".",".",".",2015,000000100000001,1,2,".",0.09268,".",".",".",".",".","."
"584",".",".",".",".",".",".","30-34",".",".","Home Owner",".",".",".",".",2025,000000100000001,1,2,".",0.07941,".",".",".",".",".","."
"585",".",".",".",".",".",".","30-34",".",".","Home Owner",".",".",".",".",2035,000000100000001,1,2,".",0.14701,".",".",".",".",".","."
"586",".",".",".",".",".",".","30-34",".",".","Home Owner",".",".",".",".",2045,000000100000001,1,2,".",0.13326,".",".",".",".",".","."
"587",".",".",".",".",".",".","30-34",".",".","Home Owner",".",".",".",".",2055,000000100000001,1,2,".",0.11201,".",".",".",".",".","."
"588",".",".",".",".",".",".","30-34",".",".","Home Owner",".",".",".",".",2065,000000100000001,1,2,".",0.09919,".",".",".",".",".","."
"589",".",".",".",".",".",".","35-39",".",".","Home Owner",".",".",".",".",2015,000000100000001,1,2,".",0.05924,".",".",".",".",".","."
"590",".",".",".",".",".",".","35-39",".",".","Home Owner",".",".",".",".",2025,000000100000001,1,2,".",0.05949,".",".",".",".",".","."
"591",".",".",".",".",".",".","35-39",".",".","Home Owner",".",".",".",".",2035,000000100000001,1,2,".",0.10425,".",".",".",".",".","."
"592",".",".",".",".",".",".","35-39",".",".","Home Owner",".",".",".",".",2045,000000100000001,1,2,".",0.09042,".",".",".",".",".","."
"593",".",".",".",".",".",".","35-39",".",".","Home Owner",".",".",".",".",2055,000000100000001,1,2,".",0.08593,".",".",".",".",".","."
"594",".",".",".",".",".",".","35-39",".",".","Home Owner",".",".",".",".",2065,000000100000001,1,2,".",0.06988,".",".",".",".",".","."
"595",".",".",".",".",".",".","40+",".",".","Home Owner",".",".",".",".",2015,000000100000001,1,2,".",0.02478,".",".",".",".",".","."
"596",".",".",".",".",".",".","40+",".",".","Home Owner",".",".",".",".",2025,000000100000001,1,2,".",0.02215,".",".",".",".",".","."
"597",".",".",".",".",".",".","40+",".",".","Home Owner",".",".",".",".",2035,000000100000001,1,2,".",0.03633,".",".",".",".",".","."
"598",".",".",".",".",".",".","40+",".",".","Home Owner",".",".",".",".",2045,000000100000001,1,2,".",0.03727,".",".",".",".",".","."
"599",".",".",".",".",".",".","40+",".",".","Home Owner",".",".",".",".",2055,000000100000001,1,2,".",0.03346,".",".",".",".",".","."
"600",".",".",".",".",".",".","40+",".",".","Home Owner",".",".",".",".",2065,000000100000001,1,2,".",0.02724,".",".",".",".",".","."
"601",".",".",".",".",".",".",".","bottom quintile",".","Home Owner",".",".",".",".",2015,000000010000001,1,2,".",0.39989,".",".",".",".",".","."
"602",".",".",".",".",".",".",".","bottom quintile",".","Home Owner",".",".",".",".",2025,000000010000001,1,2,".",0.35679,".",".",".",".",".","."
"603",".",".",".",".",".",".",".","bottom quintile",".","Home Owner",".",".",".",".",2035,000000010000001,1,2,".",0.45576,".",".",".",".",".","."
"604",".",".",".",".",".",".",".","bottom quintile",".","Home Owner",".",".",".",".",2045,000000010000001,1,2,".",0.42517,".",".",".",".",".","."
"605",".",".",".",".",".",".",".","bottom quintile",".","Home Owner",".",".",".",".",2055,000000010000001,1,2,".",0.39017,".",".",".",".",".","."
"606",".",".",".",".",".",".",".","bottom quintile",".","Home Owner",".",".",".",".",2065,000000010000001,1,2,".",0.33479,".",".",".",".",".","."
"607",".",".",".",".",".",".",".","2nd quintile",".","Home Owner",".",".",".",".",2015,000000010000001,1,2,".",0.03608,".",".",".",".",".","."
"608",".",".",".",".",".",".",".","2nd quintile",".","Home Owner",".",".",".",".",2025,000000010000001,1,2,".",0.02327,".",".",".",".",".","."
"609",".",".",".",".",".",".",".","2nd quintile",".","Home Owner",".",".",".",".",2035,000000010000001,1,2,".",0.05501,".",".",".",".",".","."
"610",".",".",".",".",".",".",".","2nd quintile",".","Home Owner",".",".",".",".",2045,000000010000001,1,2,".",0.05225,".",".",".",".",".","."
"611",".",".",".",".",".",".",".","2nd quintile",".","Home Owner",".",".",".",".",2055,000000010000001,1,2,".",0.03946,".",".",".",".",".","."
"612",".",".",".",".",".",".",".","2nd quintile",".","Home Owner",".",".",".",".",2065,000000010000001,1,2,".",0.02976,".",".",".",".",".","."
"613",".",".",".",".",".",".",".","3rd quintile",".","Home Owner",".",".",".",".",2015,000000010000001,1,2,".",0.00985,".",".",".",".",".","."
"614",".",".",".",".",".",".",".","3rd quintile",".","Home Owner",".",".",".",".",2025,000000010000001,1,2,".",0.00633,".",".",".",".",".","."
"615",".",".",".",".",".",".",".","3rd quintile",".","Home Owner",".",".",".",".",2035,000000010000001,1,2,".",0.01235,".",".",".",".",".","."
"616",".",".",".",".",".",".",".","3rd quintile",".","Home Owner",".",".",".",".",2045,000000010000001,1,2,".",0.01441,".",".",".",".",".","."
"617",".",".",".",".",".",".",".","3rd quintile",".","Home Owner",".",".",".",".",2055,000000010000001,1,2,".",0.01256,".",".",".",".",".","."
"618",".",".",".",".",".",".",".","3rd quintile",".","Home Owner",".",".",".",".",2065,000000010000001,1,2,".",0.00951,".",".",".",".",".","."
"619",".",".",".",".",".",".",".","4th quintile",".","Home Owner",".",".",".",".",2015,000000010000001,1,2,".",0.00322,".",".",".",".",".","."
"620",".",".",".",".",".",".",".","4th quintile",".","Home Owner",".",".",".",".",2025,000000010000001,1,2,".",0.00396,".",".",".",".",".","."
"621",".",".",".",".",".",".",".","4th quintile",".","Home Owner",".",".",".",".",2035,000000010000001,1,2,".",0.00466,".",".",".",".",".","."
"622",".",".",".",".",".",".",".","4th quintile",".","Home Owner",".",".",".",".",2045,000000010000001,1,2,".",0.00566,".",".",".",".",".","."
"623",".",".",".",".",".",".",".","4th quintile",".","Home Owner",".",".",".",".",2055,000000010000001,1,2,".",0.00299,".",".",".",".",".","."
"624",".",".",".",".",".",".",".","4th quintile",".","Home Owner",".",".",".",".",2065,000000010000001,1,2,".",0.00392,".",".",".",".",".","."
"625",".",".",".",".",".",".",".","top quintile",".","Home Owner",".",".",".",".",2015,000000010000001,1,2,".",0.00323,".",".",".",".",".","."
"626",".",".",".",".",".",".",".","top quintile",".","Home Owner",".",".",".",".",2025,000000010000001,1,2,".",0.00269,".",".",".",".",".","."
"627",".",".",".",".",".",".",".","top quintile",".","Home Owner",".",".",".",".",2035,000000010000001,1,2,".",0.00288,".",".",".",".",".","."
"628",".",".",".",".",".",".",".","top quintile",".","Home Owner",".",".",".",".",2045,000000010000001,1,2,".",0.00283,".",".",".",".",".","."
"629",".",".",".",".",".",".",".","top quintile",".","Home Owner",".",".",".",".",2055,000000010000001,1,2,".",0.00203,".",".",".",".",".","."
"630",".",".",".",".",".",".",".","top quintile",".","Home Owner",".",".",".",".",2065,000000010000001,1,2,".",0.00213,".",".",".",".",".","."
"631",".",".",".",".",".",".",".",".","bottom quintile","Home Owner",".",".",".",".",2015,000000001000001,1,2,".",0.33109,".",".",".",".",".","."
"632",".",".",".",".",".",".",".",".","bottom quintile","Home Owner",".",".",".",".",2025,000000001000001,1,2,".",0.30522,".",".",".",".",".","."
"633",".",".",".",".",".",".",".",".","bottom quintile","Home Owner",".",".",".",".",2035,000000001000001,1,2,".",0.39037,".",".",".",".",".","."
"634",".",".",".",".",".",".",".",".","bottom quintile","Home Owner",".",".",".",".",2045,000000001000001,1,2,".",0.37189,".",".",".",".",".","."
"635",".",".",".",".",".",".",".",".","bottom quintile","Home Owner",".",".",".",".",2055,000000001000001,1,2,".",0.33433,".",".",".",".",".","."
"636",".",".",".",".",".",".",".",".","bottom quintile","Home Owner",".",".",".",".",2065,000000001000001,1,2,".",0.29139,".",".",".",".",".","."
"637",".",".",".",".",".",".",".",".","2nd quintile","Home Owner",".",".",".",".",2015,000000001000001,1,2,".",0.07180,".",".",".",".",".","."
"638",".",".",".",".",".",".",".",".","2nd quintile","Home Owner",".",".",".",".",2025,000000001000001,1,2,".",0.05160,".",".",".",".",".","."
"639",".",".",".",".",".",".",".",".","2nd quintile","Home Owner",".",".",".",".",2035,000000001000001,1,2,".",0.09931,".",".",".",".",".","."
"640",".",".",".",".",".",".",".",".","2nd quintile","Home Owner",".",".",".",".",2045,000000001000001,1,2,".",0.08958,".",".",".",".",".","."
"641",".",".",".",".",".",".",".",".","2nd quintile","Home Owner",".",".",".",".",2055,000000001000001,1,2,".",0.07246,".",".",".",".",".","."
"642",".",".",".",".",".",".",".",".","2nd quintile","Home Owner",".",".",".",".",2065,000000001000001,1,2,".",0.05303,".",".",".",".",".","."
"643",".",".",".",".",".",".",".",".","3rd quintile","Home Owner",".",".",".",".",2015,000000001000001,1,2,".",0.03166,".",".",".",".",".","."
"644",".",".",".",".",".",".",".",".","3rd quintile","Home Owner",".",".",".",".",2025,000000001000001,1,2,".",0.01852,".",".",".",".",".","."
"645",".",".",".",".",".",".",".",".","3rd quintile","Home Owner",".",".",".",".",2035,000000001000001,1,2,".",0.02400,".",".",".",".",".","."
